,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Pumped Storage,Hydro Run-of-river and poundage,Other,Wind Onshore,"('Fossil Gas', 'Actual Aggregated')","('Fossil Gas', 'Actual Consumption')","('Fossil Hard coal', 'Actual Aggregated')","('Fossil Hard coal', 'Actual Consumption')","('Fossil Oil', 'Actual Aggregated')","('Fossil Oil', 'Actual Consumption')","('Fossil Peat', 'Actual Aggregated')","('Fossil Peat', 'Actual Consumption')","('Hydro Pumped Storage', 'Actual Aggregated')","('Hydro Pumped Storage', 'Actual Consumption')","('Hydro Run-of-river and poundage', 'Actual Aggregated')","('Hydro Run-of-river and poundage', 'Actual Consumption')","('Other', 'Actual Aggregated')","('Other', 'Actual Consumption')","('Wind Onshore', 'Actual Aggregated')"
2019-03-04 05:00:00+00:00,,,,,,,,,495.0,,101.0,,182.0,,162.0,,0.0,,74.0,,0.0,,996.0
2019-03-04 05:30:00+00:00,,,,,,,,,645.0,,99.0,,165.0,,202.0,,0.0,,72.0,,0.0,,1061.0
2019-03-04 06:00:00+00:00,,,,,,,,,670.0,,105.0,,230.0,,252.0,,0.0,,73.0,,0.0,,1095.0
2019-03-04 06:30:00+00:00,,,,,,,,,771.0,,99.0,,415.0,,291.0,,15.0,,70.0,,0.0,,1217.0
2019-03-04 07:00:00+00:00,,,,,,,,,655.0,,99.0,,414.0,,291.0,,16.0,,71.0,,0.0,,1387.0
2019-03-04 07:30:00+00:00,,,,,,,,,612.0,,98.0,,384.0,,332.0,,16.0,,71.0,,0.0,,1555.0
2019-03-04 08:00:00+00:00,,,,,,,,,647.0,,101.0,,425.0,,341.0,,16.0,,73.0,,0.0,,1387.0
2019-03-04 08:30:00+00:00,,,,,,,,,679.0,,98.0,,407.0,,336.0,,15.0,,72.0,,0.0,,1474.0
2019-03-04 09:00:00+00:00,,,,,,,,,870.0,,104.0,,423.0,,343.0,,21.0,,73.0,,0.0,,1393.0
2019-03-04 09:30:00+00:00,,,,,,,,,913.0,,103.0,,423.0,,343.0,,20.0,,85.0,,0.0,,1479.0
2019-03-04 10:00:00+00:00,,,,,,,,,894.0,,99.0,,406.0,,336.0,,15.0,,92.0,,0.0,,1400.0
2019-03-04 10:30:00+00:00,,,,,,,,,908.0,,101.0,,418.0,,340.0,,19.0,,92.0,,0.0,,1365.0
2019-03-04 11:00:00+00:00,,,,,,,,,872.0,,101.0,,418.0,,342.0,,19.0,,94.0,,0.0,,1458.0
2019-03-04 11:30:00+00:00,,,,,,,,,896.0,,99.0,,409.0,,340.0,,60.0,,94.0,,0.0,,1480.0
2019-03-04 12:00:00+00:00,,,,,,,,,894.0,,98.0,,408.0,,339.0,,60.0,,93.0,,0.0,,1508.0
2019-03-04 12:30:00+00:00,,,,,,,,,897.0,,100.0,,409.0,,340.0,,165.0,,94.0,,0.0,,1522.0
2019-03-04 13:00:00+00:00,,,,,,,,,883.0,,135.0,,403.0,,337.0,,138.0,,93.0,,0.0,,1668.0
2019-03-04 13:30:00+00:00,,,,,,,,,869.0,,130.0,,395.0,,334.0,,21.0,,92.0,,0.0,,1823.0
2019-03-04 14:00:00+00:00,,,,,,,,,915.0,,75.0,,423.0,,343.0,,30.0,,95.0,,0.0,,1663.0
2019-03-04 14:30:00+00:00,,,,,,,,,888.0,,102.0,,400.0,,335.0,,20.0,,92.0,,0.0,,1748.0
2019-03-04 15:00:00+00:00,,,,,,,,,789.0,,102.0,,434.0,,327.0,,17.0,,93.0,,0.0,,1910.0
2019-03-04 15:30:00+00:00,,,,,,,,,819.0,,109.0,,446.0,,345.0,,28.0,,97.0,,0.0,,1757.0
2019-03-04 16:00:00+00:00,,,,,,,,,828.0,,100.0,,435.0,,341.0,,16.0,,94.0,,0.0,,1583.0
2019-03-04 16:30:00+00:00,,,,,,,,,896.0,,100.0,,436.0,,341.0,,24.0,,93.0,,0.0,,1606.0
2019-03-04 17:00:00+00:00,,,,,,,,,898.0,,122.0,,433.0,,342.0,,100.0,,105.0,,0.0,,1615.0
2019-03-04 17:30:00+00:00,,,,,,,,,903.0,,140.0,,437.0,,341.0,,104.0,,109.0,,0.0,,1765.0
2019-03-04 18:00:00+00:00,,,,,,,,,887.0,,169.0,,426.0,,338.0,,154.0,,108.0,,0.0,,1687.0
2019-03-04 18:30:00+00:00,,,,,,,,,905.0,,179.0,,438.0,,342.0,,168.0,,109.0,,0.0,,1779.0
2019-03-04 19:00:00+00:00,,,,,,,,,878.0,,230.0,,418.0,,333.0,,135.0,,106.0,,0.0,,1830.0
2019-03-04 19:30:00+00:00,,,,,,,,,895.0,,192.0,,428.0,,340.0,,59.0,,94.0,,0.0,,1882.0
2019-03-04 20:00:00+00:00,,,,,,,,,890.0,,126.0,,429.0,,332.0,,20.0,,93.0,,0.0,,2044.0
2019-03-04 20:30:00+00:00,,,,,,,,,860.0,,98.0,,411.0,,327.0,,19.0,,91.0,,0.0,,2047.0
2019-03-04 21:00:00+00:00,,,,,,,,,907.0,,109.0,,446.0,,338.0,,31.0,,95.0,,0.0,,2026.0
2019-03-04 21:30:00+00:00,,,,,,,,,866.0,,98.0,,415.0,,328.0,,20.0,,91.0,,0.0,,1993.0
2019-03-04 22:00:00+00:00,,,,,,,,,601.0,,115.0,,441.0,,329.0,,29.0,,94.0,,0.0,,1988.0
2019-03-04 22:30:00+00:00,,,,,,,,,542.0,,107.0,,430.0,,326.0,,19.0,,93.0,,0.0,,1968.0
2019-03-04 23:00:00+00:00,,,,,,,,,572.0,,101.0,,213.0,,319.0,,27.0,,94.0,,0.0,,1936.0
2019-03-04 23:30:00+00:00,,,,,,,,,449.0,,99.0,,165.0,,310.0,,21.0,,92.0,,0.0,,1963.0
2019-03-05 00:00:00+00:00,,,,,,,,,570.0,,99.0,,164.0,,312.0,,18.0,,92.0,,0.0,,1962.0
2019-03-05 00:30:00+00:00,,,,,,,,,490.0,,101.0,,170.0,,317.0,,0.0,,94.0,,0.0,,2022.0
2019-03-05 01:00:00+00:00,,,,,,,,,473.0,,100.0,,165.0,,314.0,,0.0,,93.0,,0.0,,1952.0
2019-03-05 01:30:00+00:00,,,,,,,,,480.0,,101.0,,168.0,,318.0,,0.0,,94.0,,0.0,,1998.0
2019-03-05 02:00:00+00:00,,,,,,,,,451.0,,109.0,,179.0,,313.0,,0.0,,94.0,,0.0,,1857.0
2019-03-05 02:30:00+00:00,,,,,,,,,454.0,,109.0,,181.0,,247.0,,0.0,,95.0,,0.0,,1871.0
2019-03-05 03:00:00+00:00,,,,,,,,,433.0,,101.0,,168.0,,224.0,,0.0,,93.0,,0.0,,1943.0
2019-03-05 03:30:00+00:00,,,,,,,,,437.0,,103.0,,172.0,,183.0,,0.0,,94.0,,0.0,,2023.0
2019-03-05 04:00:00+00:00,,,,,,,,,440.0,,103.0,,171.0,,166.0,,0.0,,94.0,,0.0,,1991.0
2019-03-05 04:30:00+00:00,,,,,,,,,436.0,,103.0,,173.0,,153.0,,0.0,,93.0,,0.0,,2012.0
2019-03-05 05:00:00+00:00,,,,,,,,,442.0,,104.0,,175.0,,155.0,,0.0,,94.0,,0.0,,2001.0
2019-03-05 05:30:00+00:00,,,,,,,,,458.0,,107.0,,181.0,,173.0,,0.0,,95.0,,0.0,,1967.0
2019-03-05 06:00:00+00:00,,,,,,,,,556.0,,108.0,,183.0,,174.0,,0.0,,95.0,,0.0,,1930.0
2019-03-05 06:30:00+00:00,,,,,,,,,793.0,,108.0,,208.0,,172.0,,0.0,,95.0,,0.0,,1785.0
2019-03-05 07:00:00+00:00,,,,,,,,,825.0,,118.0,,198.0,,251.0,,18.0,,93.0,,0.0,,1819.0
2019-03-05 07:30:00+00:00,,,,,,,,,885.0,,166.0,,365.0,,271.0,,22.0,,95.0,,0.0,,1815.0
2019-03-05 08:00:00+00:00,,,,,,,,,1048.0,,173.0,,354.0,,296.0,,16.0,,93.0,,0.0,,1814.0
2019-03-05 08:30:00+00:00,,,,,,,,,1143.0,,139.0,,415.0,,311.0,,21.0,,95.0,,0.0,,1730.0
2019-03-05 09:00:00+00:00,,,,,,,,,1190.0,,98.0,,428.0,,333.0,,16.0,,94.0,,0.0,,1685.0
2019-03-05 09:30:00+00:00,,,,,,,,,1186.0,,121.0,,371.0,,330.0,,15.0,,92.0,,0.0,,1597.0
2019-03-05 10:00:00+00:00,,,,,,,,,1169.0,,105.0,,364.0,,329.0,,15.0,,92.0,,0.0,,1546.0
2019-03-05 10:30:00+00:00,,,,,,,,,1152.0,,65.0,,381.0,,334.0,,15.0,,93.0,,0.0,,1585.0
2019-03-05 11:00:00+00:00,,,,,,,,,1022.0,,117.0,,399.0,,334.0,,15.0,,94.0,,0.0,,1617.0
2019-03-05 11:30:00+00:00,,,,,,,,,890.0,,99.0,,395.0,,332.0,,15.0,,92.0,,0.0,,1541.0
2019-03-05 12:00:00+00:00,,,,,,,,,929.0,,62.0,,400.0,,334.0,,15.0,,93.0,,0.0,,1387.0
2019-03-05 12:30:00+00:00,,,,,,,,,1012.0,,99.0,,415.0,,327.0,,21.0,,93.0,,0.0,,1228.0
2019-03-05 13:00:00+00:00,,,,,,,,,1056.0,,107.0,,437.0,,332.0,,19.0,,94.0,,0.0,,1033.0
2019-03-05 13:30:00+00:00,,,,,,,,,1084.0,,108.0,,440.0,,333.0,,21.0,,113.0,,0.0,,863.0
2019-03-05 14:00:00+00:00,,,,,,,,,1189.0,,102.0,,419.0,,338.0,,20.0,,113.0,,0.0,,785.0
2019-03-05 14:30:00+00:00,,,,,,,,,1204.0,,103.0,,428.0,,327.0,,25.0,,113.0,,0.0,,717.0
2019-03-05 15:00:00+00:00,,,,,,,,,1303.0,,108.0,,365.0,,344.0,,30.0,,113.0,,0.0,,616.0
2019-03-05 15:30:00+00:00,,,,,,,,,1322.0,,164.0,,408.0,,341.0,,156.0,,113.0,,0.0,,534.0
2019-03-05 16:00:00+00:00,,,,,,,,,1289.0,,169.0,,420.0,,335.0,,97.0,,111.0,,0.0,,617.0
2019-03-05 16:30:00+00:00,,,,,,,,,1265.0,,194.0,,435.0,,340.0,,103.0,,112.0,,0.0,,583.0
2019-03-05 17:00:00+00:00,,,,,,,,,1293.0,,192.0,,424.0,,336.0,,59.0,,111.0,,0.0,,687.0
2019-03-05 17:30:00+00:00,,,,,,,,,1340.0,,179.0,,431.0,,340.0,,68.0,,111.0,,0.0,,854.0
2019-03-05 18:00:00+00:00,,,,,,,,,1268.0,,168.0,,433.0,,341.0,,73.0,,127.0,,0.0,,1073.0
2019-03-05 18:30:00+00:00,,,,,,,,,1287.0,,173.0,,436.0,,317.0,,214.0,,127.0,,20.0,,1158.0
2019-03-05 19:00:00+00:00,,,,,,,,,1223.0,,147.0,,420.0,,306.0,,206.0,,111.0,,11.0,,1261.0
2019-03-05 19:30:00+00:00,,,,,,,,,1236.0,,100.0,,432.0,,309.0,,161.0,,112.0,,0.0,,1339.0
2019-03-05 20:00:00+00:00,,,,,,,,,1210.0,,86.0,,392.0,,308.0,,106.0,,111.0,,0.0,,1470.0
2019-03-05 20:30:00+00:00,,,,,,,,,1226.0,,99.0,,395.0,,326.0,,20.0,,110.0,,0.0,,1531.0
2019-03-05 21:00:00+00:00,,,,,,,,,1259.0,,102.0,,397.0,,332.0,,29.0,,111.0,,0.0,,1571.0
2019-03-05 21:30:00+00:00,,,,,,,,,1203.0,,99.0,,306.0,,317.0,,19.0,,138.0,,0.0,,1614.0
2019-03-05 22:00:00+00:00,,,,,,,,,1050.0,,101.0,,318.0,,332.0,,18.0,,112.0,,0.0,,1561.0
2019-03-05 22:30:00+00:00,,,,,,,,,734.0,,99.0,,270.0,,332.0,,20.0,,104.0,,0.0,,1434.0
2019-03-05 23:00:00+00:00,,,,,,,,,651.0,,99.0,,186.0,,327.0,,20.0,,102.0,,0.0,,1387.0
2019-03-05 23:30:00+00:00,,,,,,,,,570.0,,99.0,,165.0,,329.0,,19.0,,92.0,,0.0,,1342.0
